CL1,CD1,CM1,CL2,CD2,CM2,CL3,CD3,CM3,CL4,CD4,CM4
-2.2322,2.0739,-1.6974,-2.7552,1.9608,-1.8183,-2.2812,1.706,-1.2594,-2.0662,1.9904,-1.5249
-2.472,1.9322,-1.7408,-2.2011,2.2959,-2.0582,-1.2152,2.3764,-1.8251,-1.644,2.2641,-1.7766
-2.2797,2.1128,-1.8921,-3.5084,1.3595,-1.7554,-1.3442,2.3712,-1.9251,-1.576,2.6564,-2.137
-1.6703,2.394,-2.087,-3.0757,1.1109,-1.561,-1.3924,2.3782,-1.9983,-1.6041,2.488,-2.0817
-1.7389,2.4321,-2.1618,-2.7549,1.064,-1.4236,-1.3842,2.3892,-2.0259,-1.6496,2.3979,-2.0688
-1.758,2.4036,-2.1365,-2.9731,1.3313,-1.6605,-1.3663,2.3745,-1.9828,-1.657,2.3935,-2.0709
-1.653,2.3068,-2.0171,-2.0718,2.1386,-1.8319,-1.3186,2.3425,-1.885,-1.5799,2.2447,-1.8759
-1.556,2.2134,-1.8523,-0.93495,2.4881,-1.4332,-1.0264,2.2913,-1.656,-1.3483,2.1539,-1.682
-1.4632,2.1792,-1.6177,-0.58995,2.4552,-1.0171,-0.76733,2.3325,-1.4016,-1.0613,2.043,-1.3043
-1.0478,2.1751,-1.2438,-0.15292,2.3435,-0.54192,-0.45183,2.4311,-1.1335,-0.71767,1.8176,-0.85009
-0.46274,2.105,-0.75938,0.08177,2.4489,-0.24426,-0.37019,2.2971,-0.8087,-0.21911,1.8125,-0.4261
0.26937,2.0371,-0.19707,0.04103,2.1915,0.13028,-0.47849,1.8352,-0.40668,0.28504,1.8054,-0.0027
0.93626,2.0329,0.31168,0.2823,1.6919,0.48841,-0.09856,1.4658,0.00646,0.77753,1.6591,0.43954
0.68451,2.1179,0.12648,0.60563,1.5987,0.57866,0.54605,1.482,0.26434,0.23093,1.9186,0.03578
0.38857,2.5331,-0.0779,0.8532,1.8598,0.58318,1.0118,1.8843,0.40805,0.12204,2.3003,-0.0564
0.22105,2.6741,-0.10631,0.80766,2.297,0.47238,1.2073,2.3367,0.43522,0.05264,2.56,-0.06169
0.09073,2.8772,-0.10503,0.54354,2.8315,0.31656,0.90103,2.9279,0.17278,-0.03469,2.6803,-0.05139
-0.05183,2.8751,-0.10512,0.14801,3.3077,0.14907,0.43453,3.346,-0.06804,-0.13269,2.7433,-0.03963
-0.11224,3.0674,-0.07799,-0.24826,3.563,0.02624,0.04679,3.5121,-0.20313,-0.19691,2.8239,-0.01612
-0.20926,3.2104,-0.05499,-0.51541,3.513,-0.00745,-0.2087,3.4144,-0.24338,-0.23648,2.9083,0.01235
-0.31158,3.3706,-0.0223,-0.57245,3.4619,0.03357,-0.44138,3.1273,-0.26649,-0.29864,2.9477,0.03874
-0.37289,3.2485,0.01702,-0.65118,3.366,0.05597,-0.55737,2.5793,-0.2364,-0.34684,3.0889,0.08713
-0.4672,3.3544,0.0545,-0.727,3.3651,0.0864,-0.412,2.1544,-0.146,-0.355,2.9408,0.1235
